호선,외부코드,전철역코드,전철역명,출구번호,역세권명
3,337,327,신사,5,롯데캐슬갤럭시아파트
3,337,327,신사,5,더 리버사이드호텔
3,337,327,신사,6,신사동
3,337,327,신사,6,한남대교
3,337,327,신사,6,신사현대우편취급국
3,337,327,신사,6,신사미타워
3,337,327,신사,6,수아비스 [(구)남서울웨딩홀]
3,337,327,신사,7,신사동
3,337,327,신사,8,가로수 길
3,337,327,신사,8,신사동
3,337,327,신사,8,신사동주민센터
3,337,327,신사,8,신사파출소
3,337,327,신사,8,압구정방면
3,337,327,신사,8,서울모드패션직업전문학교
3,338,328,잠원,1,신사동방면
3,338,328,잠원,1,잠 원 동
3,338,328,잠원,1,한신아파트(315∼319동)
3,338,328,잠원,1,잠원치안센터
3,338,328,잠원,1,잠원주민센터
3,338,328,잠원,1,한신아파트(315-319동)
3,338,328,잠원,1,잠원금호베스트빌아파트
3,338,328,잠원,2,경원중학교
3,338,328,잠원,2,녹원아파트
3,338,328,잠원,2,반포종합사회복지관
3,338,328,잠원,2,반포한양아파트
3,338,328,잠원,2,잠원동
3,338,328,잠원,2,한신아파트(312∼314동
3,338,328,잠원,2,한신아파트(312-314동/329동)
3,338,328,잠원,3,그린 아파트
3,338,328,잠원,3,로얄 아파트
3,338,328,잠원,3,반포3동사무소
3,338,328,잠원,3,청구 아파트
3,338,328,잠원,3,한강공원(잠원)
3,338,328,잠원,3,한신신반포아파트
3,338,328,잠원,3,한신신반포아파트/청구아파트
3,338,328,잠원,4,대림아파트
3,338,328,잠원,4,미주파스텔아파트
3,338,328,잠원,4,신동초.중학교
3,338,328,잠원,4,신화아파트
3,338,328,잠원,4,잠원동사무소
3,338,328,잠원,4,잠원파출소
3,338,328,잠원,4,신화/잠원한신아파트
3,339,329,고속터미널,1,고속버스터미널(경부선/영동선)
3,339,329,고속터미널,2,반도미도아파트
3,339,329,고속터미널,3,고속버스터미널(호남선)
3,339,329,고속터미널,3,메리어트호텔
3,339,329,고속터미널,3,센트럴시티
3,339,329,고속터미널,3,신세계백화점
3,339,329,고속터미널,3,우리은행(신세계지하매장옆)
3,339,329,고속터미널,4,가톨릭대학교 강남성모병원
3,339,329,고속터미널,4,가톨릭대학교(성의교정)
3,339,329,고속터미널,5,국립중앙도서관
3,339,329,고속터미널,5,기획예산처
3,339,329,고속터미널,5,서울지방조달청
3,339,329,고속터미널,5,서울팔래스호텔
3,339,329,고속터미널,6,잠원초등학교
3,339,329,고속터미널,7,고속버스터미널(호남선)
3,339,329,고속터미널,7,가톨릭대학교의과대학
3,339,329,고속터미널,7,국립중앙도서관
3,339,329,고속터미널,7,공정거래위원회
3,339,329,고속터미널,7,금융위원회
3,339,329,고속터미널,7,조달청
3,339,329,고속터미널,7,센트럴시티빌딩
3,339,329,고속터미널,8,반포대교방면
3,339,329,고속터미널,8,고속버스터미널(경부선/호남선)
3,339,329,고속터미널,8,강남지하상가
3,339,329,고속터미널,8,반포주공3단지
3,339,329,고속터미널,8,한신아파트
3,339,329,고속터미널,08월 01일,반포한강공원
3,339,329,고속터미널,08월 02일,반원초등학교
3,340,330,교대,1,정보통신공제조합
3,340,330,교대,1,소망빌딩프로비스타호텔
3,340,330,교대,1,한국회계학원
3,340,330,교대,1,서초아남아파트
3,340,330,교대,1,서초삼성래미안아파트
3,340,330,교대,1,서초한일아파트
3,340,330,교대,1,농협
3,340,330,교대,10,법원정문/검찰청/대법원
3,340,330,교대,10,대한법률구조공단
3,340,330,교대,10,석정/남촌빌딩
3,340,330,교대,11,법원후문
3,340,330,교대,11,서울지방고등법원
3,340,330,교대,11,하이마트빌딩
3,340,330,교대,2,서울교육대학교
3,340,330,교대,2,서울교대부설초교
3,340,330,교대,2,청운빌딩
3,340,330,교대,3,검찰청/법원
3,340,330,교대,3,재영빌딩
3,340,330,교대,4,장안빌딩
3,340,330,교대,4,금호아파트
3,340,330,교대,4,서초래미안아파트
3,340,330,교대,4,삼익아파트
3,340,330,교대,4,유원아파트
3,340,330,교대,5,서초1동주민센터
3,340,330,교대,5,서울교육대학교
3,340,330,교대,5,인앤인빌딩
3,340,330,교대,5,블루힐
3,340,330,교대,6,우림빌딩
3,340,330,교대,6,아크로비스타아파트
3,340,330,교대,7,동일빌딩
3,340,330,교대,7,유원아파트/금호아파트
3,340,330,교대,7,서초래미안
3,340,330,교대,7,삼풍아파트/삼익아파트
3,340,330,교대,8,서초프라자
3,340,330,교대,9,태양빌딩
3,341,331,남부터미널,1,서울교육대학
3,341,331,남부터미널,1,서초 1동사무소
3,341,331,남부터미널,1,서초고용안정센터
3,341,331,남부터미널,2,뱅뱅사거리
3,341,331,남부터미널,2,서초파출소
3,341,331,남부터미널,3,서일초등학교
3,341,331,남부터미널,3,서초 1동우체국
3,341,331,남부터미널,3,우성아파트
3,341,331,남부터미널,3,한국원자력문화재단
3,341,331,남부터미널,4,공무원교육원
3,341,331,남부터미널,4,서울시소방학교
3,341,331,남부터미널,4,서초 1동
3,341,331,남부터미널,4,서초세무서
3,341,331,남부터미널,4,국제전자센터
3,341,331,남부터미널,5,국립국악원
3,341,331,남부터미널,5,남부시외버스터미널
3,341,331,남부터미널,5,보천아파트
3,341,331,남부터미널,5,서초 3동사무소
3,341,331,남부터미널,5,예술의 전당
3,341,331,남부터미널,5,현대슈퍼빌
3,341,331,남부터미널,6,기업은행
3,341,331,남부터미널,6,서울고교
3,341,331,남부터미널,6,서초3동
3,342,332,양재,1,남부순환도로
3,342,332,양재,1,서초동
3,342,332,양재,1,한전 강남지점
3,342,332,양재,1,한전아트풀센타
3,342,332,양재,1,서초우성아파트
3,342,332,양재,11,성남·분당 방면
3,342,332,양재,11,LG연구소
3,342,332,양재,12,남부순환도로
3,342,332,양재,12,서초구청
3,342,332,양재,12,양재고교
3,342,332,양재,12,외교안보연구원
3,342,332,양재,12,공무원교육원
3,342,332,양재,12,우즈베키스탄대사관
3,342,332,양재,2,강남대로
3,342,332,양재,2,뱅뱅사거리
3,342,332,양재,2,영동중학교(우면동으로 이전)
3,342,332,양재,2,KW컨벤션센터
3,342,332,양재,3,강남대로
3,342,332,양재,3,뱅뱅사거리
3,342,332,양재,3,역삼초등학교
3,342,332,양재,3,프로야구회관
3,342,332,양재,3,푸르덴셜타워/텔슨벤처타워
3,342,332,양재,3,SK허브
3,342,332,양재,4,강남여성인력개발센터
3,342,332,양재,4,도곡동
3,342,332,양재,4,서울시농업기술센터
3,342,332,양재,4,은광여중.고교
3,342,332,양재,4,양재전화국
3,342,332,양재,4,언주초등학교
3,342,332,양재,4,대림아파트/동신아파트
3,342,332,양재,4,럭키아파트/도곡우성아파트
3,342,332,양재,4,한신아파트
3,342,332,양재,5,서초종합사회복지관
3,342,332,양재,5,양재1동사무소
3,342,332,양재,5,양재우체국
3,342,332,양재,5,양재파출소
3,342,332,양재,5,국악고교
3,342,332,양재,5,언남중/고교
3,342,332,양재,5,서초우체국
3,342,332,양재,5,서초선거관리위원회
3,342,332,양재,5,한신휴프러스
3,342,332,양재,6,양재동
3,342,332,양재,6,대한투자신탁
3,342,332,양재,9,양재동 꽃시장
3,342,332,양재,9,서초구민회관
3,342,332,양재,9,양재초등학교
3,342,332,양재,9,교육개발원/교육문화회관
3,342,332,양재,9,교육총연합회
3,342,332,양재,9,대한무역투자진흥공사
3,342,332,양재,9,도로교통안전협회
3,342,332,양재,9,스포타임/AT센타
3,342,332,양재,9,한국통신연구원
3,342,332,양재,9,현대자동차본사
3,343,333,매봉,1,대림아파트
3,343,333,매봉,1,도곡1동
3,343,333,매봉,1,양재전화국
3,343,333,매봉,1,개포세무서
3,343,333,매봉,1,도곡1동사무소
3,343,333,매봉,1,양재우체국
3,343,333,매봉,1,은광여중
3,343,333,매봉,1,KT양재점
3,343,333,매봉,1,한국관우각
3,343,333,매봉,1,동산/삼익/서린/삼호 아파트
3,343,333,매봉,2,매봉터널
3,343,333,매봉,2,삼성아파트
3,343,333,매봉,2,강남세브란스병원
3,343,333,매봉,2,도곡중중대부고
3,343,333,매봉,2,베니건스
3,343,333,매봉,2,개나리아파트/삼성래미안
3,343,333,매봉,2,도곡주공/포스코트
3,343,333,매봉,2,SK리더스뷰
3,343,333,매봉,3,개포한신아파트
3,343,333,매봉,3,우성아파트
3,343,333,매봉,3,한국교육방송공사
3,343,333,매봉,3,군인공제회
3,343,333,매봉,3,구룡초/중학교/수도공고
3,343,333,매봉,3,우리은행/외환은행
3,343,333,매봉,3,하나은행/기업은행
3,343,333,매봉,3,제일은행/CT은행
3,343,333,매봉,3,재능스스로마트
3,343,333,매봉,3,개포주공아파트
3,343,333,매봉,3,시영아파트/경남아파트
3,343,333,매봉,3,한신아파트/현대아파트
3,343,333,매봉,3,대림아크로빌/ 타워팰리스
3,343,333,매봉,4,강남수도사업소
3,343,333,매봉,4,대치중학교
3,343,333,매봉,4,도곡2동사무소
3,343,333,매봉,4,도곡파출소
3,343,333,매봉,4,럭키아파트
3,343,333,매봉,4,한신우편취급소
3,343,333,매봉,4,강남문화회관
3,343,333,매봉,4,건설감리협회
3,343,333,매봉,4,적십자혈액원
3,343,333,매봉,4,포이초등학교
3,343,333,매봉,4,국악중/고등학교
3,343,333,매봉,4,한국정보통신대학
3,343,333,매봉,4,동원산업/삼호물산
3,343,333,매봉,4,우성아파트
3,344,334,도곡,1,도곡주공아파트
3,344,334,도곡,1,서울대도초등학교
3,344,334,도곡,1,숙명여중고교
3,344,334,도곡,1,중앙대부속고교
3,344,334,도곡,1,삼성래미안/도곡렉슬아파트
3,344,334,도곡,2,단국대부속중.고교
3,344,334,도곡,2,대치주공.청실아파트
3,344,334,도곡,2,대치지구대
3,344,334,도곡,2,대치1동주민센터
3,344,334,도곡,2,동부센트레빌
3,344,334,도곡,3,개포고교
3,344,334,도곡,3,선경아파트
3,344,334,도곡,3,수도전기공고교
3,344,334,도곡,3,우성아파트
3,344,334,도곡,3,대청중학교
3,344,334,도곡,3,개포우성아파트
3,344,334,도곡,4,구룡중학교
3,344,334,도곡,4,군인공제회
3,344,334,도곡,4,스타슈퍼
3,344,334,도곡,4,타워팰리스
3,344,334,도곡,4,경남아파트
3,345,335,대치,1,래미안대치팰리스
3,345,335,대치,1,대치지구대
3,345,335,대치,2,SK VIEW 아파트
3,345,335,대치,2,대치삼성아파트
3,345,335,대치,3,은마아파트
3,345,335,대치,3,은마치안센터
3,345,335,대치,5,대곡초등학교
3,345,335,대치,5,미도아파트
3,345,335,대치,6,강남구민회관
3,345,335,대치,6,강남구의회
3,345,335,대치,8,대치초등학교
3,345,335,대치,8,선경아파트
3,345,335,대치,8,우성아파트
3,346,336,학여울,1,미도아파트
3,346,336,학여울,1,새마을운동중앙회
3,346,336,학여울,1,서울무역전시장
3,346,336,학여울,1,쌍용아파트
3,346,336,학여울,1,우성아파트
3,346,336,학여울,1,은마아파트
3,346,336,학여울,1,한국가스안전공사
3,346,336,학여울,1,한국토지공사 서울지사
3,346,336,학여울,1,서울산업통상진흥원
3,346,336,학여울,1,세텍
3,346,336,학여울,1,서울특별시 동부도로관리사업소
3,346,336,학여울,1,마도아파트/우성아파트
3,347,337,대청,1,대진초등학교
3,347,337,대청,1,일원2동
3,347,337,대청,1,대청타워
3,347,337,대청,1,강남도시관리공단 주차장
3,347,337,대청,2,탄천하수처리장
3,347,337,대청,2,탄천물재생센터
3,347,337,대청,3,대청공원
3,347,337,대청,3,대청초등학교
3,347,337,대청,3,삼성아파트
3,347,337,대청,3,일원1동
3,347,337,대청,3,일원파출소
3,347,337,대청,3,대청공원
3,347,337,대청,3,삼성아파트
3,347,337,대청,4,영희초등학교
3,347,337,대청,4,중동고교
3,347,337,대청,5,대우아파트
3,347,337,대청,5,우성아파트
3,347,337,대청,5,일원초등학교
3,347,337,대청,5,현대아파트
3,347,337,대청,5,중동중학교
3,347,337,대청,5,현대/우성/대우/한신아파트
3,347,337,대청,6,개포동방면
3,347,337,대청,6,공무원아파트
3,347,337,대청,6,우성아파트
3,347,337,대청,6,우성아파트
3,347,337,대청,7,강남종합사회복지관
3,347,337,대청,7,개원중학교
3,347,337,대청,7,서울특별시도시개발공사
3,347,337,대청,7,수서경찰서
3,347,337,대청,7,일원2동사무소
3,347,337,대청,7,하상장애인종합복지관
3,347,337,대청,7,서울강남우체국
3,347,337,대청,7,강남구가정복지센터
3,347,337,대청,7,컴퓨터프로그램보호위원회
3,347,337,대청,8,대청아파트
3,347,337,대청,8,대치아파트
3,347,337,대청,8,SH공사/대치LG자이 아파트
3,348,338,일원,1,목련타운
3,348,338,일원,1,왕북초등학교
3,348,338,일원,1,환승주차장
3,348,338,일원,1,목련타운
3,348,338,일원,1,환승주차장
3,348,338,일원,2,광평대군묘역
3,348,338,일원,2,까치마을
3,348,338,일원,2,목련타운
3,348,338,일원,2,수서삼성아파트
3,348,338,일원,2,태화기독교사회복지관
3,348,338,일원,2,광평대군묘역
3,348,338,일원,2,목련타운
3,348,338,일원,2,까치마을
3,348,338,일원,2,수서삼성아파트
3,348,338,일원,3,광평로
3,348,338,일원,3,광평로
3,348,338,일원,4,대모초등학교
3,348,338,일원,4,대왕중학교
3,348,338,일원,4,서울특별시아동복지센터
3,348,338,일원,4,서울특별시여성보호센터
3,348,338,일원,4,수서 청소년수련관
3,348,338,일원,4,일원본동사무소
3,348,338,일원,4,일원본동우체국
3,348,338,일원,5,가람 아파트
3,348,338,일원,5,강남공업고교
3,348,338,일원,5,상록수 아파트
3,348,338,일원,5,청솔 빌리지
3,348,338,일원,5,한솔 아파트
3,348,338,일원,5,서울로봇고등학교
3,348,338,일원,5,상록수아파트
3,348,338,일원,6,샘터마을
3,348,338,일원,6,일원로
3,348,338,일원,6,푸른마을
3,348,338,일원,6,일원로
3,348,338,일원,7,밀알학교
3,348,338,일원,7,중산고교
3,349,339,수서,1,대진전자공예고교
3,349,339,수서,1,동익ㆍ신동아아파트
3,349,339,수서,1,북주차장
3,349,339,수서,1,서울특별시아동복지센터
3,349,339,수서,1,서울특별시여성보호센터
3,349,339,수서,1,수서전화국
3,349,339,수서,1,대진전자공고
3,349,339,수서,1,청소년수련관
3,349,339,수서,1,태화복지관
3,349,339,수서,1,공영주차장(북)
3,349,339,수서,1,신동아아파트
3,349,339,수서,2,명화종합사회복지관
3,349,339,수서,2,세종고교
3,349,339,수서,2,수서중학교
3,349,339,수서,2,수서초등학교
3,349,339,수서,2,주공ㆍ삼익ㆍ한아름아파트
3,349,339,수서,2,대진전자공고
3,349,339,수서,2,수서현대벤쳐빌
3,349,339,수서,2,삼익아파트
3,349,339,수서,2,주공아파트/한아름아파트
3,349,339,수서,3,수서동사무소
3,349,339,수서,3,수서파출소
3,349,339,수서,3,세종고
3,349,339,수서,3,수서초등학교/수서중학교
3,349,339,수서,3,수서우체국
3,349,339,수서,3,명화복지관
3,349,339,수서,3,수서현대벤처빌
3,349,339,수서,3,한신아파트
3,349,339,수서,4,도시개발아파트(수서6단지)
